4,1.905,0
2,0.5650000000000002,0
4,1.5349999999999997,0
2,2.2199999999999998,0
4,0.6900000000000004,0
1,0.7299999999999995,0
4,0.17000000000000082,0
2,0.2450000000000001,0
3,0.41499999999999915,1
1,0.34500000000000064,1
4,0.007999999999999119,0
2,0.21700000000000053,0
3,0.3670000000000009,1
2,0.36299999999999955,0
3,0.1399999999999988,0
2,0.3100000000000005,0
3,1.495000000000001,1
1,0.8899999999999988,1
4,0.28800000000000026,0
1,0.20899999999999963,0
4,0.17800000000000082,0
1,0.504999999999999,1
4,0.3680000000000003,0
1,0.2919999999999998,0
4,2.242000000000001,0
2,1.5829999999999984,0
4,2.120000000000001,0
1,0.10500000000000043,0
3,0.23499999999999943,0
1,1.152000000000001,0
4,0.1509999999999998,0
1,0.11899999999999977,1
3,0.593,1
2,0.46000000000000085,0
4,0.8719999999999999,0
1,0.4209999999999994,1
4,1.6769999999999996,0
2,0.24200000000000088,0
4,2.567999999999998,0
2,1.3200000000000003,0
4,2.6190000000000033,0
