4,0.965
2,0.769
4,0.73
2,2.0210000000000004
3,0.10999999999999943
1,0.46499999999999986
4,0.6320000000000006
2,1.4269999999999996
3,0.3680000000000003
2,0.27499999999999947
4,0.16600000000000037
1,0.2450000000000001
4,1.2010000000000005
2,0.5109999999999992
4,0.46300000000000097
2,0.42799999999999905
4,0.2140000000000004
2,0.37599999999999945
4,0.5760000000000005
2,3.4109999999999996
3,0.3800000000000008
2,0.9800000000000004
3,0.4450000000000003
1,0.08199999999999719
4,0.9400000000000013
2,0.7880000000000003
3,1.0899999999999999
1,1.152000000000001
4,0.8619999999999983
2,0.6329999999999991
3,0.7840000000000025
2,0.6660000000000004
4,3.0470000000000006
