4,0.647
1,1.353
4,1.0670000000000002
1,4.015
4,0.6779999999999999
2,1.2400000000000002
4,0.6329999999999991
2,1.4740000000000002
4,0.053000000000000824
1,0.49799999999999933
4,0.19000000000000128
2,1.455
3,0.04499999999999993
1,0.5190000000000001
4,0.48299999999999876
2,1.548
4,0.5850000000000009
1,0.31400000000000006
3,0.6230000000000011
2,0.1269999999999989
4,0.12300000000000111
1,0.2749999999999986
4,0.384999999999998
2,1.0970000000000013
4,0.5459999999999994
2,1.4890000000000008
3,0.4450000000000003
1,0.6380000000000017
4,0.37299999999999756
2,1.0850000000000009
4,0.5869999999999997
2,1.093
4,0.07000000000000028
1,1.3889999999999993
4,1.5250000000000021
